task_key,task_id,cluster,task,split,unit_kind,unit,model,execution_model,status,pearson_delta,bundle_path
T2,T2,C2,donor/Soskic,donor (LODO),donor,D420,STATE,STATE,native,0.238722331387473,predictions/C2/C2__STATE__C2_soskic_LODO_D420.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D421,STATE,STATE,native,0.16397604044548028,predictions/C2/C2__STATE__C2_soskic_LODO_D421.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D422,STATE,STATE,native,-0.020277024911215313,predictions/C2/C2__STATE__C2_soskic_LODO_D422.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D423,STATE,STATE,native,0.010043763797954965,predictions/C2/C2__STATE__C2_soskic_LODO_D423.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D424,STATE,STATE,native,0.042492971116169065,predictions/C2/C2__STATE__C2_soskic_LODO_D424.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D425,STATE,STATE,native,0.08313307328113284,predictions/C2/C2__STATE__C2_soskic_LODO_D425.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D426,STATE,STATE,native,0.16630279358636582,predictions/C2/C2__STATE__C2_soskic_LODO_D426.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D427,STATE,STATE,native,0.12168929159769637,predictions/C2/C2__STATE__C2_soskic_LODO_D427.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D428,STATE,STATE,native,0.18182004040470534,predictions/C2/C2__STATE__C2_soskic_LODO_D428.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D429,STATE,STATE,native,0.12098956180139672,predictions/C2/C2__STATE__C2_soskic_LODO_D429.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D430,STATE,STATE,native,0.3159378554763128,predictions/C2/C2__STATE__C2_soskic_LODO_D430.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D431,STATE,STATE,native,0.1332049966788958,predictions/C2/C2__STATE__C2_soskic_LODO_D431.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D432,STATE,STATE,native,0.20513103994675447,predictions/C2/C2__STATE__C2_soskic_LODO_D432.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D433,STATE,STATE,native,0.18565573729302876,predictions/C2/C2__STATE__C2_soskic_LODO_D433.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D434,STATE,STATE,native,0.15771331150219103,predictions/C2/C2__STATE__C2_soskic_LODO_D434.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D435,STATE,STATE,native,0.13588762385907893,predictions/C2/C2__STATE__C2_soskic_LODO_D435.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D436,STATE,STATE,native,0.15404183202925073,predictions/C2/C2__STATE__C2_soskic_LODO_D436.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D439,STATE,STATE,native,0.18380305294571744,predictions/C2/C2__STATE__C2_soskic_LODO_D439.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D440,STATE,STATE,native,0.15406043423091523,predictions/C2/C2__STATE__C2_soskic_LODO_D440.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D441,STATE,STATE,native,0.14741664521982145,predictions/C2/C2__STATE__C2_soskic_LODO_D441.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D442,STATE,STATE,native,0.12602032284562978,predictions/C2/C2__STATE__C2_soskic_LODO_D442.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D443,STATE,STATE,native,0.17379422274623477,predictions/C2/C2__STATE__C2_soskic_LODO_D443.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D445,STATE,STATE,native,0.2529060410339629,predictions/C2/C2__STATE__C2_soskic_LODO_D445.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D446,STATE,STATE,native,0.1810685458355516,predictions/C2/C2__STATE__C2_soskic_LODO_D446.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D447,STATE,STATE,native,0.19923474284193854,predictions/C2/C2__STATE__C2_soskic_LODO_D447.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D448,STATE,STATE,native,0.24252306895178533,predictions/C2/C2__STATE__C2_soskic_LODO_D448.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D449,STATE,STATE,native,0.2036023485163201,predictions/C2/C2__STATE__C2_soskic_LODO_D449.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D450,STATE,STATE,native,0.2255510239900289,predictions/C2/C2__STATE__C2_soskic_LODO_D450.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D451,STATE,STATE,native,0.4249587457113794,predictions/C2/C2__STATE__C2_soskic_LODO_D451.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D452,STATE,STATE,native,0.21195365499559382,predictions/C2/C2__STATE__C2_soskic_LODO_D452.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D453,STATE,STATE,native,0.2450468826654801,predictions/C2/C2__STATE__C2_soskic_LODO_D453.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D454,STATE,STATE,native,0.43993494119881277,predictions/C2/C2__STATE__C2_soskic_LODO_D454.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D455,STATE,STATE,native,0.11767288479791388,predictions/C2/C2__STATE__C2_soskic_LODO_D455.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D456,STATE,STATE,native,0.16130100127001945,predictions/C2/C2__STATE__C2_soskic_LODO_D456.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D457,STATE,STATE,native,0.1936447590101461,predictions/C2/C2__STATE__C2_soskic_LODO_D457.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D458,STATE,STATE,native,0.1386375355906825,predictions/C2/C2__STATE__C2_soskic_LODO_D458.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D459,STATE,STATE,native,0.3338631752158091,predictions/C2/C2__STATE__C2_soskic_LODO_D459.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D460,STATE,STATE,native,0.20461030707848032,predictions/C2/C2__STATE__C2_soskic_LODO_D460.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D461,STATE,STATE,native,0.2065437582408496,predictions/C2/C2__STATE__C2_soskic_LODO_D461.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D462,STATE,STATE,native,0.20353033572649953,predictions/C2/C2__STATE__C2_soskic_LODO_D462.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D463,STATE,STATE,native,0.3228230453680938,predictions/C2/C2__STATE__C2_soskic_LODO_D463.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D464,STATE,STATE,native,0.32245756810146803,predictions/C2/C2__STATE__C2_soskic_LODO_D464.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D465,STATE,STATE,native,0.24031174717156206,predictions/C2/C2__STATE__C2_soskic_LODO_D465.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D466,STATE,STATE,native,0.18755059942458918,predictions/C2/C2__STATE__C2_soskic_LODO_D466.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D481,STATE,STATE,native,0.14586159538682109,predictions/C2/C2__STATE__C2_soskic_LODO_D481.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D482,STATE,STATE,native,0.21535089667617197,predictions/C2/C2__STATE__C2_soskic_LODO_D482.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D483,STATE,STATE,native,0.21939099774691828,predictions/C2/C2__STATE__C2_soskic_LODO_D483.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D484,STATE,STATE,native,0.18755855471858296,predictions/C2/C2__STATE__C2_soskic_LODO_D484.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D485,STATE,STATE,native,0.15295133356383914,predictions/C2/C2__STATE__C2_soskic_LODO_D485.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D348,cell-mean,cell-mean,floor,0.24417475092198893,predictions/C2/C2_LODO__cell-mean__C2_lodo_D348.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D349,cell-mean,cell-mean,floor,0.27321892817825033,predictions/C2/C2_LODO__cell-mean__C2_lodo_D349.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D350,cell-mean,cell-mean,floor,0.17511813254000141,predictions/C2/C2_LODO__cell-mean__C2_lodo_D350.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D351,cell-mean,cell-mean,floor,0.23397050731150068,predictions/C2/C2_LODO__cell-mean__C2_lodo_D351.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D352,cell-mean,cell-mean,floor,0.2925191342455864,predictions/C2/C2_LODO__cell-mean__C2_lodo_D352.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D353,cell-mean,cell-mean,floor,0.2891066532762289,predictions/C2/C2_LODO__cell-mean__C2_lodo_D353.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D354,cell-mean,cell-mean,floor,0.26951397730816934,predictions/C2/C2_LODO__cell-mean__C2_lodo_D354.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D355,cell-mean,cell-mean,floor,0.49098758487948857,predictions/C2/C2_LODO__cell-mean__C2_lodo_D355.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D356,cell-mean,cell-mean,floor,0.2225103488467341,predictions/C2/C2_LODO__cell-mean__C2_lodo_D356.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D357,cell-mean,cell-mean,floor,0.2985365780415677,predictions/C2/C2_LODO__cell-mean__C2_lodo_D357.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D358,cell-mean,cell-mean,floor,0.36566253099951074,predictions/C2/C2_LODO__cell-mean__C2_lodo_D358.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D359,cell-mean,cell-mean,floor,0.3758411328852042,predictions/C2/C2_LODO__cell-mean__C2_lodo_D359.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D363,cell-mean,cell-mean,floor,0.2361320330657591,predictions/C2/C2_LODO__cell-mean__C2_lodo_D363.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D364,cell-mean,cell-mean,floor,0.2335811150617798,predictions/C2/C2_LODO__cell-mean__C2_lodo_D364.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D365,cell-mean,cell-mean,floor,0.2974897547972749,predictions/C2/C2_LODO__cell-mean__C2_lodo_D365.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D366,cell-mean,cell-mean,floor,0.14238492382799897,predictions/C2/C2_LODO__cell-mean__C2_lodo_D366.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D367,cell-mean,cell-mean,floor,0.32126121044524936,predictions/C2/C2_LODO__cell-mean__C2_lodo_D367.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D368,cell-mean,cell-mean,floor,0.21836991542772316,predictions/C2/C2_LODO__cell-mean__C2_lodo_D368.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D369,cell-mean,cell-mean,floor,0.266224448350845,predictions/C2/C2_LODO__cell-mean__C2_lodo_D369.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D370,cell-mean,cell-mean,floor,0.22129789284048268,predictions/C2/C2_LODO__cell-mean__C2_lodo_D370.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D371,cell-mean,cell-mean,floor,0.16717899204929298,predictions/C2/C2_LODO__cell-mean__C2_lodo_D371.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D372,cell-mean,cell-mean,floor,0.17521081277500694,predictions/C2/C2_LODO__cell-mean__C2_lodo_D372.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D373,cell-mean,cell-mean,floor,0.18021095255550304,predictions/C2/C2_LODO__cell-mean__C2_lodo_D373.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D374,cell-mean,cell-mean,floor,0.1489415984945428,predictions/C2/C2_LODO__cell-mean__C2_lodo_D374.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D378,cell-mean,cell-mean,floor,0.28856849349480795,predictions/C2/C2_LODO__cell-mean__C2_lodo_D378.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D379,cell-mean,cell-mean,floor,0.09866254964410309,predictions/C2/C2_LODO__cell-mean__C2_lodo_D379.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D380,cell-mean,cell-mean,floor,0.10553806660441226,predictions/C2/C2_LODO__cell-mean__C2_lodo_D380.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D381,cell-mean,cell-mean,floor,0.21787882891973495,predictions/C2/C2_LODO__cell-mean__C2_lodo_D381.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D382,cell-mean,cell-mean,floor,0.21271548699971735,predictions/C2/C2_LODO__cell-mean__C2_lodo_D382.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D383,cell-mean,cell-mean,floor,0.2859697590829847,predictions/C2/C2_LODO__cell-mean__C2_lodo_D383.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D387,cell-mean,cell-mean,floor,0.3916856218148439,predictions/C2/C2_LODO__cell-mean__C2_lodo_D387.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D388,cell-mean,cell-mean,floor,0.34486100701151884,predictions/C2/C2_LODO__cell-mean__C2_lodo_D388.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D389,cell-mean,cell-mean,floor,0.20565683764771436,predictions/C2/C2_LODO__cell-mean__C2_lodo_D389.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D390,cell-mean,cell-mean,floor,0.23157823769404481,predictions/C2/C2_LODO__cell-mean__C2_lodo_D390.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D391,cell-mean,cell-mean,floor,0.32788853092835235,predictions/C2/C2_LODO__cell-mean__C2_lodo_D391.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D392,cell-mean,cell-mean,floor,0.2230272134714507,predictions/C2/C2_LODO__cell-mean__C2_lodo_D392.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D393,cell-mean,cell-mean,floor,0.2640538174111438,predictions/C2/C2_LODO__cell-mean__C2_lodo_D393.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D394,cell-mean,cell-mean,floor,0.3270740910689295,predictions/C2/C2_LODO__cell-mean__C2_lodo_D394.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D395,cell-mean,cell-mean,floor,0.3016005481649181,predictions/C2/C2_LODO__cell-mean__C2_lodo_D395.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D396,cell-mean,cell-mean,floor,0.27278128722339295,predictions/C2/C2_LODO__cell-mean__C2_lodo_D396.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D397,cell-mean,cell-mean,floor,0.31533310605811427,predictions/C2/C2_LODO__cell-mean__C2_lodo_D397.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D398,cell-mean,cell-mean,floor,0.2944595726080601,predictions/C2/C2_LODO__cell-mean__C2_lodo_D398.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D405,cell-mean,cell-mean,floor,0.2526835270891299,predictions/C2/C2_LODO__cell-mean__C2_lodo_D405.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D406,cell-mean,cell-mean,floor,0.31313799198550285,predictions/C2/C2_LODO__cell-mean__C2_lodo_D406.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D407,cell-mean,cell-mean,floor,0.25022693638265725,predictions/C2/C2_LODO__cell-mean__C2_lodo_D407.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D408,cell-mean,cell-mean,floor,0.12969974804712917,predictions/C2/C2_LODO__cell-mean__C2_lodo_D408.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D409,cell-mean,cell-mean,floor,0.23154947321829605,predictions/C2/C2_LODO__cell-mean__C2_lodo_D409.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D410,cell-mean,cell-mean,floor,0.3206419195738694,predictions/C2/C2_LODO__cell-mean__C2_lodo_D410.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D411,cell-mean,cell-mean,floor,0.1780974122850965,predictions/C2/C2_LODO__cell-mean__C2_lodo_D411.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D412,cell-mean,cell-mean,floor,0.31303755324989857,predictions/C2/C2_LODO__cell-mean__C2_lodo_D412.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D413,cell-mean,cell-mean,floor,0.17417521184984197,predictions/C2/C2_LODO__cell-mean__C2_lodo_D413.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D414,cell-mean,cell-mean,floor,0.19166354721776727,predictions/C2/C2_LODO__cell-mean__C2_lodo_D414.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D415,cell-mean,cell-mean,floor,0.29963361089878665,predictions/C2/C2_LODO__cell-mean__C2_lodo_D415.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D416,cell-mean,cell-mean,floor,0.2870212465551782,predictions/C2/C2_LODO__cell-mean__C2_lodo_D416.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D417,cell-mean,cell-mean,floor,0.30186803171037224,predictions/C2/C2_LODO__cell-mean__C2_lodo_D417.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D418,cell-mean,cell-mean,floor,0.2687006663875246,predictions/C2/C2_LODO__cell-mean__C2_lodo_D418.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D419,cell-mean,cell-mean,floor,0.16334243325060832,predictions/C2/C2_LODO__cell-mean__C2_lodo_D419.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D420,cell-mean,cell-mean,floor,0.29247372433217833,predictions/C2/C2_LODO__cell-mean__C2_lodo_D420.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D421,cell-mean,cell-mean,floor,0.11424454690897322,predictions/C2/C2_LODO__cell-mean__C2_lodo_D421.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D422,cell-mean,cell-mean,floor,-0.05243739123490481,predictions/C2/C2_LODO__cell-mean__C2_lodo_D422.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D423,cell-mean,cell-mean,floor,0.14533207211320873,predictions/C2/C2_LODO__cell-mean__C2_lodo_D423.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D424,cell-mean,cell-mean,floor,0.0015602874546413734,predictions/C2/C2_LODO__cell-mean__C2_lodo_D424.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D425,cell-mean,cell-mean,floor,0.03222684634682248,predictions/C2/C2_LODO__cell-mean__C2_lodo_D425.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D426,cell-mean,cell-mean,floor,0.23594447704496754,predictions/C2/C2_LODO__cell-mean__C2_lodo_D426.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D427,cell-mean,cell-mean,floor,0.14821984267218127,predictions/C2/C2_LODO__cell-mean__C2_lodo_D427.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D428,cell-mean,cell-mean,floor,0.1926404835585595,predictions/C2/C2_LODO__cell-mean__C2_lodo_D428.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D429,cell-mean,cell-mean,floor,0.1476206056784804,predictions/C2/C2_LODO__cell-mean__C2_lodo_D429.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D430,cell-mean,cell-mean,floor,0.36866675671574867,predictions/C2/C2_LODO__cell-mean__C2_lodo_D430.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D431,cell-mean,cell-mean,floor,0.2532823479292773,predictions/C2/C2_LODO__cell-mean__C2_lodo_D431.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D432,cell-mean,cell-mean,floor,0.2601104555865337,predictions/C2/C2_LODO__cell-mean__C2_lodo_D432.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D433,cell-mean,cell-mean,floor,0.24243197854053067,predictions/C2/C2_LODO__cell-mean__C2_lodo_D433.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D434,cell-mean,cell-mean,floor,0.11957638575868394,predictions/C2/C2_LODO__cell-mean__C2_lodo_D434.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D435,cell-mean,cell-mean,floor,0.28964415012147493,predictions/C2/C2_LODO__cell-mean__C2_lodo_D435.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D436,cell-mean,cell-mean,floor,0.259954897614127,predictions/C2/C2_LODO__cell-mean__C2_lodo_D436.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D439,cell-mean,cell-mean,floor,0.23463503893416635,predictions/C2/C2_LODO__cell-mean__C2_lodo_D439.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D440,cell-mean,cell-mean,floor,0.22636847055255768,predictions/C2/C2_LODO__cell-mean__C2_lodo_D440.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D441,cell-mean,cell-mean,floor,0.2576291340141056,predictions/C2/C2_LODO__cell-mean__C2_lodo_D441.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D442,cell-mean,cell-mean,floor,0.27146976678179213,predictions/C2/C2_LODO__cell-mean__C2_lodo_D442.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D443,cell-mean,cell-mean,floor,0.19997721316568653,predictions/C2/C2_LODO__cell-mean__C2_lodo_D443.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D445,cell-mean,cell-mean,floor,0.23528249816321978,predictions/C2/C2_LODO__cell-mean__C2_lodo_D445.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D446,cell-mean,cell-mean,floor,0.18980496461869614,predictions/C2/C2_LODO__cell-mean__C2_lodo_D446.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D447,cell-mean,cell-mean,floor,0.2390985470747289,predictions/C2/C2_LODO__cell-mean__C2_lodo_D447.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D448,cell-mean,cell-mean,floor,0.3311528282460177,predictions/C2/C2_LODO__cell-mean__C2_lodo_D448.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D449,cell-mean,cell-mean,floor,0.3079957369835166,predictions/C2/C2_LODO__cell-mean__C2_lodo_D449.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D450,cell-mean,cell-mean,floor,0.3181385091557417,predictions/C2/C2_LODO__cell-mean__C2_lodo_D450.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D451,cell-mean,cell-mean,floor,0.519445081824272,predictions/C2/C2_LODO__cell-mean__C2_lodo_D451.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D452,cell-mean,cell-mean,floor,0.2822609822980535,predictions/C2/C2_LODO__cell-mean__C2_lodo_D452.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D453,cell-mean,cell-mean,floor,0.3892971496166112,predictions/C2/C2_LODO__cell-mean__C2_lodo_D453.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D454,cell-mean,cell-mean,floor,0.5603073241792065,predictions/C2/C2_LODO__cell-mean__C2_lodo_D454.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D455,cell-mean,cell-mean,floor,0.1853132344658016,predictions/C2/C2_LODO__cell-mean__C2_lodo_D455.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D456,cell-mean,cell-mean,floor,0.32275115284507294,predictions/C2/C2_LODO__cell-mean__C2_lodo_D456.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D457,cell-mean,cell-mean,floor,0.2666331605490977,predictions/C2/C2_LODO__cell-mean__C2_lodo_D457.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D458,cell-mean,cell-mean,floor,0.30759145736496096,predictions/C2/C2_LODO__cell-mean__C2_lodo_D458.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D459,cell-mean,cell-mean,floor,0.3851338672779225,predictions/C2/C2_LODO__cell-mean__C2_lodo_D459.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D460,cell-mean,cell-mean,floor,0.3373984611075788,predictions/C2/C2_LODO__cell-mean__C2_lodo_D460.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D461,cell-mean,cell-mean,floor,0.3296161941095835,predictions/C2/C2_LODO__cell-mean__C2_lodo_D461.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D462,cell-mean,cell-mean,floor,0.2765074655677342,predictions/C2/C2_LODO__cell-mean__C2_lodo_D462.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D463,cell-mean,cell-mean,floor,0.45932602833920677,predictions/C2/C2_LODO__cell-mean__C2_lodo_D463.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D464,cell-mean,cell-mean,floor,0.46933545807862853,predictions/C2/C2_LODO__cell-mean__C2_lodo_D464.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D465,cell-mean,cell-mean,floor,0.3868123326120039,predictions/C2/C2_LODO__cell-mean__C2_lodo_D465.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D466,cell-mean,cell-mean,floor,0.31444168257162686,predictions/C2/C2_LODO__cell-mean__C2_lodo_D466.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D481,cell-mean,cell-mean,floor,0.2953631006554504,predictions/C2/C2_LODO__cell-mean__C2_lodo_D481.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D482,cell-mean,cell-mean,floor,0.31653025691081693,predictions/C2/C2_LODO__cell-mean__C2_lodo_D482.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D483,cell-mean,cell-mean,floor,0.295946709914416,predictions/C2/C2_LODO__cell-mean__C2_lodo_D483.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D484,cell-mean,cell-mean,floor,0.2284664750036125,predictions/C2/C2_LODO__cell-mean__C2_lodo_D484.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D485,cell-mean,cell-mean,floor,0.22461509934899715,predictions/C2/C2_LODO__cell-mean__C2_lodo_D485.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D348,linear-PCA,linear-PCA,floor,-0.03513936138610296,predictions/C2/C2_LODO__linear-PCA__C2_lodo_D348.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D349,linear-PCA,linear-PCA,floor,-0.0008221261710614769,predictions/C2/C2_LODO__linear-PCA__C2_lodo_D349.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D350,linear-PCA,linear-PCA,floor,0.027948866777711176,predictions/C2/C2_LODO__linear-PCA__C2_lodo_D350.npz
T2,T2,C2,donor/Soskic,donor (LODO),donor,D351,linear-PCA,linear-PCA,floor,0.029068266135147874,predictions/C2/C2_LODO__linear-PCA__C2_lodo_D351.npz
